Freq.	S11(V1)	S12(V1)	S21(V1)	S22(V1)
7.17744716676159e+09	-1.51241446655011e-01,6.98757118376071e-01	1.69634148904211e-01,6.90489422424975e-02	1.68679812450164e+00,4.08775283720101e-01	-1.29860962302728e-02,2.85749153001502e-01
7.17910002533185e+09	-1.51058232819966e-01,6.98888788876091e-01	1.69657047139417e-01,6.90272165492128e-02	1.68645448887738e+00,4.08144061347854e-01	-1.29366027351101e-02,2.85883536963573e-01
7.18075326453069e+09	-1.50875032556022e-01,6.99020441090489e-01	1.69679922348404e-01,6.90054844687528e-02	1.68611060638263e+00,4.07513149877277e-01	-1.28870792094944e-02,2.86017967320517e-01
7.18240688444575e+09	-1.50691735356779e-01,6.99152053361174e-01	1.69702791012951e-01,6.89837370858628e-02	1.68576661910456e+00,4.06882442610688e-01	-1.28375083632200e-02,2.86152420044500e-01
7.18406088516470e+09	-1.50508360223624e-01,6.99283619049179e-01	1.69725654422988e-01,6.89619697519579e-02	1.68542253271461e+00,4.06251894241703e-01	-1.27878682013750e-02,2.86286859569586e-01
7.18571526677525e+09	-1.50324939155877e-01,6.99415149547785e-01	1.69748505717420e-01,6.89401881450649e-02	1.68507829115727e+00,4.05621567612995e-01	-1.27381761624952e-02,2.86421312679629e-01
7.18737002936510e+09	-1.50141448814297e-01,6.99546645420241e-01	1.69771346288834e-01,6.89183934775100e-02	1.68473390937397e+00,4.04991472112734e-01	-1.26884410893059e-02,2.86555794144288e-01
7.18902517302199e+09	-1.49957884894489e-01,6.99678100625532e-01	1.69794178836506e-01,6.88965823101019e-02	1.68438940794033e+00,4.04361571782554e-01	-1.26386498045485e-02,2.86690283173671e-01
7.19068069783366e+09	-1.49774275110531e-01,6.99809520559444e-01	1.69816999213029e-01,6.88747568846664e-02	1.68404475142947e+00,4.03731893455414e-01	-1.25888065886139e-02,2.86824785771466e-01
7.19233660388791e+09	-1.49590591785459e-01,6.99940899766629e-01	1.69839811530153e-01,6.88529149667765e-02	1.68369997529939e+00,4.03102410465163e-01	-1.25389071208128e-02,2.86959295921072e-01
7.19399289127251e+09	-1.49406862655696e-01,7.00072243648673e-01	1.69862611638868e-01,6.88310588009131e-02	1.68335504414518e+00,4.02473149663340e-01	-1.24889556741823e-02,2.87093819627903e-01
7.19564956007529e+09	-1.49223064307769e-01,7.00203552757496e-01	1.69885400934127e-01,6.88091895961150e-02	1.68300997290751e+00,4.01844120375828e-01	-1.24389611441503e-02,2.87228371660424e-01
7.19730661038408e+09	-1.49039192456080e-01,7.00334821048653e-01	1.69908182116652e-01,6.87873039100425e-02	1.68266478210876e+00,4.01215286659963e-01	-1.23889103192378e-02,2.87362931225507e-01
7.19896404228673e+09	-1.48855270592189e-01,7.00466047917790e-01	1.69930953753874e-01,6.87654005437898e-02	1.68231945685023e+00,4.00586639390460e-01	-1.23387942389898e-02,2.87497483543422e-01
7.20062185587113e+09	-1.48671283818723e-01,7.00597245938908e-01	1.69953711804911e-01,6.87434875985651e-02	1.68197397111591e+00,3.99958259868736e-01	-1.22886482685395e-02,2.87632084956281e-01
7.20228005122516e+09	-1.48487219307939e-01,7.00728397034898e-01	1.69976464409033e-01,6.87215547346606e-02	1.68162838632955e+00,3.99330040154456e-01	-1.22384327240812e-02,2.87766673094004e-01
7.20393862843674e+09	-1.48303109142086e-01,7.00859512640111e-01	1.69999204693870e-01,6.86996076519949e-02	1.68128264668128e+00,3.98702043160331e-01	-1.21881650790276e-02,2.87901274753846e-01
7.20559758759381e+09	-1.48118897747475e-01,7.00990581819624e-01	1.70021940914285e-01,6.86776418542776e-02	1.68093682287071e+00,3.98074215301847e-01	-1.21378367785185e-02,2.88035877895331e-01
7.20725692878432e+09	-1.47934700632837e-01,7.01121632384172e-01	1.70044653783701e-01,6.86556698015311e-02	1.68059075317464e+00,3.97446700025438e-01	-1.20874781140005e-02,2.88170527372561e-01
7.20891665209626e+09	-1.47750402319772e-01,7.01252636464648e-01	1.70067362552287e-01,6.86336790427191e-02	1.68024459937085e+00,3.96819354045338e-01	-1.20370587675682e-02,2.88305178319255e-01
7.21057675761761e+09	-1.47566030623548e-01,7.01383599483817e-01	1.70090063065781e-01,6.86116718317706e-02	1.67989832613474e+00,3.96192204279131e-01	-1.19865829865116e-02,2.88439836745412e-01
7.21223724543639e+09	-1.47381613404139e-01,7.01514526876285e-01	1.70112751166782e-01,6.85896504279218e-02	1.67955189818573e+00,3.95565277681483e-01	-1.19360550033784e-02,2.88574508664402e-01
7.21389811564065e+09	-1.47197127084736e-01,7.01645419168874e-01	1.70135428255612e-01,6.85676160329810e-02	1.67920533046378e+00,3.94938583442059e-01	-1.18854838297411e-02,2.88709208841664e-01
7.21555936831844e+09	-1.47012563178956e-01,7.01776264286776e-01	1.70158099757092e-01,6.85455617436230e-02	1.67885866373303e+00,3.94312049676783e-01	-1.18348428875318e-02,2.88843895685849e-01
7.21722100355783e+09	-1.46827925943525e-01,7.01907068217527e-01	1.70180762933075e-01,6.85234910150566e-02	1.67851187761409e+00,3.93685712440227e-01	-1.17841454377730e-02,2.88978589981211e-01
7.21888302144693e+09	-1.46643279649200e-01,7.02037853934882e-01	1.70203404036284e-01,6.85014152844451e-02	1.67816486095107e+00,3.93059697580102e-01	-1.17334265423039e-02,2.89113345354437e-01
7.22054542207386e+09	-1.46458555840690e-01,7.02168592390118e-01	1.70226039497709e-01,6.84793196719104e-02	1.67781774533059e+00,3.92433843456807e-01	-1.16826378075104e-02,2.89248087374319e-01
7.22220820552675e+09	-1.46273758763829e-01,7.02299289572993e-01	1.70248666578456e-01,6.84572076346761e-02	1.67747051040702e+00,3.91808186116019e-01	-1.16317925150738e-02,2.89382836826414e-01
7.22387137189376e+09	-1.46088892649648e-01,7.02429951475988e-01	1.70271282538536e-01,6.84350826326020e-02	1.67712313587843e+00,3.91182761591199e-01	-1.15809039742223e-02,2.89517614498515e-01
7.22553492126307e+09	-1.45903949056252e-01,7.02560566015725e-01	1.70293892805842e-01,6.84129377545760e-02	1.67677566237751e+00,3.90557498034619e-01	-1.15299455243302e-02,2.89652378792815e-01
7.22719885372288e+09	-1.45718964387658e-01,7.02691150706303e-01	1.70316487770629e-01,6.83907821870810e-02	1.67642801412264e+00,3.89932494401336e-01	-1.14789480228409e-02,2.89787177319685e-01
7.22886316936141e+09	-1.45533934462518e-01,7.02821699498329e-01	1.70339070136063e-01,6.83686124795988e-02	1.67608021146162e+00,3.89307714833999e-01	-1.14278981167635e-02,2.89921989278316e-01
7.23052786826691e+09	-1.45348831346759e-01,7.02952206866616e-01	1.70361644030968e-01,6.83464263674645e-02	1.67573228959603e+00,3.88683132451165e-01	-1.13767915703475e-02,2.90056808634623e-01
7.23219295052763e+09	-1.45163655048503e-01,7.03082672778100e-01	1.70384209438041e-01,6.83242238533964e-02	1.67538424853234e+00,3.88058747326966e-01	-1.13256283672688e-02,2.90191635380869e-01
7.23385841623185e+09	-1.44978405575893e-01,7.03213097199705e-01	1.70406766339970e-01,6.83020049401271e-02	1.67503608827713e+00,3.87434559535552e-01	-1.12744084912083e-02,2.90326469509294e-01
7.23552426546787e+09	-1.44793115144106e-01,7.03343491639579e-01	1.70429307844415e-01,6.82797753676362e-02	1.67468775347967e+00,3.86810632101131e-01	-1.12231494969760e-02,2.90461337841527e-01
7.23719049832402e+09	-1.44607747375931e-01,7.03473838499900e-01	1.70451843531851e-01,6.82575259429744e-02	1.67433931976862e+00,3.86186866225184e-01	-1.11718204228006e-02,2.90596192743171e-01
7.23885711488864e+09	-1.44422338702739e-01,7.03604155326186e-01	1.70474363783707e-01,6.82352658713181e-02	1.67399071159673e+00,3.85563360885959e-01	-1.11204521968783e-02,2.90731081836670e-01
7.24052411525009e+09	-1.44236856925810e-01,7.03734430544092e-01	1.70496875457661e-01,6.82129894182240e-02	1.67364198432834e+00,3.84940053207584e-01	-1.10690272317964e-02,2.90865978284736e-01
7.24219149949675e+09	-1.44051302053453e-01,7.03864664120498e-01	1.70519378536362e-01,6.81906965864993e-02	1.67329313797051e+00,3.84316943264247e-01	-1.10175455112648e-02,2.91000882079474e-01
7.24385926771703e+09	-1.43865674094033e-01,7.03994856022319e-01	1.70541873002471e-01,6.81683873789687e-02	1.67294417253057e+00,3.83694031130212e-01	-1.09660070190029e-02,2.91135793212877e-01
7.24552741999935e+09	-1.43679973055895e-01,7.04125006216357e-01	1.70564358838601e-01,6.81460617984572e-02	1.67259508801558e+00,3.83071316879628e-01	-1.09144117387364e-02,2.91270711677082e-01
7.24719595643215e+09	-1.43494287384762e-01,7.04255137302779e-01	1.70586820834086e-01,6.81237301687035e-02	1.67224575913850e+00,3.82448917734946e-01	-1.08627855906307e-02,2.91405676372348e-01
7.24886487710389e+09	-1.43308472512289e-01,7.04385215563751e-01	1.70609282472784e-01,6.81013776087596e-02	1.67189638136317e+00,3.81826662499605e-01	-1.08110942782331e-02,2.91540636315696e-01
7.25053418210307e+09	-1.43122640824000e-01,7.04515263103121e-01	1.70631727113128e-01,6.80790132634621e-02	1.67154681453199e+00,3.81204659574290e-01	-1.07593544635052e-02,2.91675615641180e-01
7.25220387151819e+09	-1.42936708028675e-01,7.04645263280215e-01	1.70654167206942e-01,6.80566302772142e-02	1.67119716375925e+00,3.80582827774405e-01	-1.07075536270791e-02,2.91810596233211e-01
7.25387394543777e+09	-1.42750730368576e-01,7.04775227143053e-01	1.70676594421846e-01,6.80342332292980e-02	1.67084735901620e+00,3.79961221374786e-01	-1.06557000770355e-02,2.91945590157260e-01
7.25554440395035e+09	-1.42564683893961e-01,7.04905155157920e-01	1.70699010169962e-01,6.80118233048550e-02	1.67049741523574e+00,3.79339849256176e-01	-1.06038030899671e-02,2.92080612174411e-01
7.25721524714451e+09	-1.42378560303937e-01,7.05035035215303e-01	1.70721419888798e-01,6.79893935680189e-02	1.67014737263470e+00,3.78718639685609e-01	-1.05518357428871e-02,2.92215620665754e-01
7.25888647510883e+09	-1.42192396076944e-01,7.05164884914507e-01	1.70743813944729e-01,6.79669532561297e-02	1.66979715606766e+00,3.78097691680784e-01	-1.04998290857056e-02,2.92350663274692e-01
7.26055808793191e+09	-1.42006158923643e-01,7.05294692635289e-01	1.70766199207213e-01,6.79444966108572e-02	1.66944682063119e+00,3.77476942290270e-01	-1.04477654924495e-02,2.92485713148990e-01
7.26223008570239e+09	-1.41819877043039e-01,7.05424463905636e-01	1.70788571496579e-01,6.79220259321441e-02	1.66909633138983e+00,3.76856418749123e-01	-1.03956490850357e-02,2.92620776321460e-01
7.26390246850891e+09	-1.41633522276208e-01,7.05554193137528e-01	1.70810934956178e-01,6.78995389287343e-02	1.66874572331884e+00,3.76236093989553e-01	-1.03434757017360e-02,2.92755846744010e-01
7.26557523644014e+09	-1.41447094631917e-01,7.05683880297721e-01	1.70833289568550e-01,6.78770356036382e-02	1.66839499642665e+00,3.75615968085865e-01	-1.02912453263512e-02,2.92890924408363e-01
7.26724838958476e+09	-1.41260622343153e-01,7.05813530923677e-01	1.70855631151784e-01,6.78545182608916e-02	1.66804411581226e+00,3.74996068300891e-01	-1.02389620697209e-02,2.93026015349328e-01
7.26892192803150e+09	-1.41074081340554e-01,7.05943145461637e-01	1.70877961121821e-01,6.78319880802700e-02	1.66769309640611e+00,3.74376403417188e-01	-1.01866352935457e-02,2.93161134326739e-01
7.27059585186907e+09	-1.40887467502239e-01,7.06072717835839e-01	1.70900282190268e-01,6.78094415911156e-02	1.66734195824976e+00,3.73756937624947e-01	-1.01342514832159e-02,2.93296260523317e-01
7.27227016118622e+09	-1.40700809095264e-01,7.06202253593353e-01	1.70922590173023e-01,6.77868811015780e-02	1.66699066647711e+00,3.73137698214885e-01	-1.00818147384901e-02,2.93431399975682e-01
7.27394485607173e+09	-1.40514077893024e-01,7.06331747126923e-01	1.70944889217738e-01,6.77643043123665e-02	1.66663925599492e+00,3.72518658063485e-01	-1.00293209198778e-02,2.93566546631750e-01
7.27561993661439e+09	-1.40327273904533e-01,7.06461198403353e-01	1.70967179306952e-01,6.77417112265941e-02	1.66628772681259e+00,3.71899817245225e-01	-9.97677001121733e-03,2.93701700482920e-01
7.27729540290301e+09	-1.40140425430916e-01,7.06590612979314e-01	1.70989456254358e-01,6.77191041565161e-02	1.66593604409882e+00,3.71281203078619e-01	-9.92416610118829e-03,2.93836867567681e-01
7.27897125502641e+09	-1.39953508312824e-01,7.06719991285489e-01	1.71011721478634e-01,6.76964842778411e-02	1.66558422278091e+00,3.70662824272412e-01	-9.87151861542357e-03,2.93972062645485e-01
7.28064749307346e+09	-1.39766514353441e-01,7.06849321194137e-01	1.71033980424306e-01,6.76738446363533e-02	1.66523230277000e+00,3.70044609178011e-01	-9.81880043672034e-03,2.94107244081098e-01
7.28232411713302e+09	-1.39579480086502e-01,7.06978620367356e-01	1.71056223440351e-01,6.76511945071291e-02	1.66488020939011e+00,3.69426656858785e-01	-9.76604275764437e-03,2.94242459542569e-01
7.28400112729398e+09	-1.39392373116539e-01,7.07107877130980e-01	1.71078457409858e-01,6.76285281038146e-02	1.66452799742473e+00,3.68808904275615e-01	-9.71322790694107e-03,2.94377682160239e-01
7.28567852364527e+09	-1.39205221801562e-01,7.07237097057904e-01	1.71100678142903e-01,6.76058477455524e-02	1.66417563210108e+00,3.68191378793426e-01	-9.66035995480696e-03,2.94512917975480e-01
7.28735630627581e+09	-1.39017969464496e-01,7.07366268905664e-01	1.71122893966020e-01,6.75831488050068e-02	1.66382318300575e+00,3.67574025915014e-01	-9.60743070880632e-03,2.94648154880099e-01
7.28903447527456e+09	-1.38830701194990e-01,7.07495409469123e-01	1.71145092342240e-01,6.75604382373200e-02	1.66347054583510e+00,3.66956927613761e-01	-9.55445240066399e-03,2.94783411017675e-01
7.29071303073049e+09	-1.38643303539055e-01,7.07624496270786e-01	1.71167289947981e-01,6.75377067737688e-02	1.66311785966060e+00,3.66339974746998e-01	-9.50140869125315e-03,2.94918662175247e-01
7.29239197273260e+09	-1.38455922480386e-01,7.07753563406297e-01	1.71189463160420e-01,6.75149695007576e-02	1.66276493088353e+00,3.65723339806807e-01	-9.44833355390051e-03,2.95053959421492e-01
7.29407130136990e+09	-1.38268440429351e-01,7.07882582330412e-01	1.71211631392143e-01,6.74922136597566e-02	1.66241191839672e+00,3.65106877762130e-01	-9.39519707224923e-03,2.95189257723419e-01
7.29575101673143e+09	-1.38080914195047e-01,7.08011564251369e-01	1.71233786274248e-01,6.74694438982016e-02	1.66205875274908e+00,3.64490643351394e-01	-9.34200736951729e-03,2.95324569178107e-01
7.29743111890625e+09	-1.37893286964473e-01,7.08140497887677e-01	1.71255936141921e-01,6.74466555725064e-02	1.66170550338939e+00,3.63874581966709e-01	-9.28875629775683e-03,2.95459881669532e-01
7.29911160798343e+09	-1.37705644031832e-01,7.08269400092911e-01	1.71278068445195e-01,6.74238556624521e-02	1.66135206622306e+00,3.63258775747735e-01	-9.23545602205844e-03,2.95595213352261e-01
7.30079248405208e+09	-1.37517904174735e-01,7.08398260002191e-01	1.71300192964389e-01,6.74010406825565e-02	1.66099852556252e+00,3.62643178524680e-01	-9.18210798979990e-03,2.95730566875381e-01
7.30247374720131e+09	-1.37330083672053e-01,7.08527065044303e-01	1.71322313707610e-01,6.73782024986143e-02	1.66064490612527e+00,3.62027710264034e-01	-9.12867531157602e-03,2.95865885820761e-01
7.30415539752025e+09	-1.37142259730855e-01,7.08655856750679e-01	1.71344408623722e-01,6.73553632169754e-02	1.66029103964197e+00,3.61412604917564e-01	-9.07523431329960e-03,2.96001286401526e-01
7.30583743509808e+09	-1.36954355216065e-01,7.08784593534992e-01	1.71366499726239e-01,6.73325007421426e-02	1.65993709442816e+00,3.60797628725366e-01	-9.02170860820350e-03,2.96136652387883e-01
7.30751986002396e+09	-1.36766349739278e-01,7.08913281827381e-01	1.71388585709947e-01,6.73096197204905e-02	1.65958306554270e+00,3.60182825987522e-01	-8.96812144523385e-03,2.96272019356528e-01
7.30920267238710e+09	-1.36578336868562e-01,7.09041950658090e-01	1.71410648540803e-01,6.72867341385734e-02	1.65922880960561e+00,3.59568350622078e-01	-8.91451228182216e-03,2.96407447120823e-01
7.31088587227673e+09	-1.36390251559616e-01,7.09170576587811e-01	1.71432702033426e-01,6.72638323557680e-02	1.65887443545457e+00,3.58954076276947e-01	-8.86084568720047e-03,2.96542881910912e-01
7.31256945978207e+09	-1.36202089795121e-01,7.09299153523294e-01	1.71454748906281e-01,6.72409108831437e-02	1.65851996282702e+00,3.58339967226592e-01	-8.80710795188244e-03,2.96678302892292e-01
7.31425343499240e+09	-1.36013855619228e-01,7.09427687489635e-01	1.71476786406048e-01,6.72179732151640e-02	1.65816537198613e+00,3.57726059351555e-01	-8.75331273937718e-03,2.96813730880147e-01
7.31593779799699e+09	-1.35825581614754e-01,7.09556190179725e-01	1.71498807593158e-01,6.71950251895468e-02	1.65781060866570e+00,3.57112415976939e-01	-8.69947776078828e-03,2.96949192752960e-01
7.31762254888515e+09	-1.35637235233812e-01,7.09684649841514e-01	1.71520819369900e-01,6.71720609795887e-02	1.65745572720013e+00,3.56498973939125e-01	-8.64558527962389e-03,2.97084661616389e-01
7.31930768774621e+09	-1.35448812474076e-01,7.09813060379433e-01	1.71542824455720e-01,6.71490770937419e-02	1.65710074728368e+00,3.55885697524635e-01	-8.59162155843618e-03,2.97220116633283e-01
7.32099321466951e+09	-1.35260321373457e-01,7.09941433883546e-01	1.71564817358897e-01,6.71260805249143e-02	1.65674562955203e+00,3.55272658387106e-01	-8.53761401721875e-03,2.97355599449738e-01
7.32267912974440e+09	-1.35071786525006e-01,7.10069769937622e-01	1.71586796610504e-01,6.71030701283159e-02	1.65639035918392e+00,3.54659848303319e-01	-8.48355293031344e-03,2.97491095292450e-01
7.32436543306029e+09	-1.34883211973908e-01,7.10198074581996e-01	1.71608759452831e-01,6.70800494086583e-02	1.65603491657668e+00,3.54047303154471e-01	-8.42945201313638e-03,2.97626624983695e-01
7.32605212470657e+09	-1.34694532514841e-01,7.10326324295092e-01	1.71630719720548e-01,6.70570066825590e-02	1.65567941009403e+00,3.53434896458262e-01	-8.37527576592700e-03,2.97762134728180e-01
7.32773920477267e+09	-1.34505809394838e-01,7.10454536474265e-01	1.71652666279970e-01,6.70339501462112e-02	1.65532375106942e+00,3.52822719085377e-01	-8.32104590665927e-03,2.97897657474018e-01
7.32942667334804e+09	-1.34317046648122e-01,7.10582717161654e-01	1.71674596372668e-01,6.70108833064001e-02	1.65496791993358e+00,3.52210806908132e-01	-8.26677617180060e-03,2.98033214045134e-01
7.33111453052214e+09	-1.34128183009477e-01,7.10710848878151e-01	1.71696521100137e-01,6.69877979672358e-02	1.65461200530862e+00,3.51599069174192e-01	-8.21244481234884e-03,2.98168771471306e-01
7.33280277638447e+09	-1.33939275789749e-01,7.10838942978018e-01	1.71718432062064e-01,6.69646988368368e-02	1.65425593825920e+00,3.50987561027256e-01	-8.15805978856166e-03,2.98304341874820e-01
7.33449141102454e+09	-1.33750296354385e-01,7.10966993735415e-01	1.71740333431600e-01,6.69415835672624e-02	1.65389975327748e+00,3.50376255011913e-01	-8.10361709459784e-03,2.98439919180755e-01
7.33618043453186e+09	-1.33561273403913e-01,7.11095006822536e-01	1.71762220997249e-01,6.69184545192406e-02	1.65354341594345e+00,3.49765178769444e-01	-8.04912068965824e-03,2.98575509447423e-01
7.33786984699600e+09	-1.33372178281054e-01,7.11222976506828e-01	1.71784098933584e-01,6.68953093421016e-02	1.65318696072615e+00,3.49154304826171e-01	-7.99456657534081e-03,2.98711106598633e-01
7.33955964850653e+09	-1.33183014963692e-01,7.11350908823578e-01	1.71805964482738e-01,6.68721515426230e-02	1.65283036808704e+00,3.48543669008869e-01	-7.93996854140389e-03,2.98846731460351e-01
7.34124983915303e+09	-1.32993804247641e-01,7.11478797317779e-01	1.71827818910940e-01,6.68489764801747e-02	1.65247364275481e+00,3.47933227478804e-01	-7.88530293167822e-03,2.98982348422416e-01
7.34294041902512e+09	-1.32804525373141e-01,7.11606648385192e-01	1.71849660914519e-01,6.68257888068929e-02	1.65211678007238e+00,3.47323024236380e-01	-7.83059337723002e-03,2.99117993078164e-01
7.34463138821242e+09	-1.32615174382799e-01,7.11734455923149e-01	1.71871493215684e-01,6.68025850233724e-02	1.65175979960368e+00,3.46713023603875e-01	-7.77582605656402e-03,2.99253644582794e-01
7.34632274680461e+09	-1.32425780045928e-01,7.11862225624226e-01	1.71893311598692e-01,6.67793674987377e-02	1.65140266699997e+00,3.46103253277520e-01	-7.72100490665606e-03,2.99389308997755e-01
7.34801449489134e+09	-1.32236280917414e-01,7.11989939934196e-01	1.71915127182210e-01,6.67561280008700e-02	1.65104547050724e+00,3.45493622360741e-01	-7.66610816151769e-03,2.99524953333098e-01
7.34970663256232e+09	-1.32046775166117e-01,7.12117634223139e-01	1.71936919128609e-01,6.67328841532756e-02	1.65068804859794e+00,3.44884321032046e-01	-7.61118917502757e-03,2.99660658310016e-01
7.35139915990725e+09	-1.31857164644102e-01,7.12245273053692e-01	1.71958708239868e-01,6.67096183399916e-02	1.65033056282666e+00,3.44275159262249e-01	-7.55619456165446e-03,2.99796343187917e-01
7.35309207701588e+09	-1.31667510886028e-01,7.12372873933262e-01	1.71980483357454e-01,6.66863388089823e-02	1.64997292504496e+00,3.43666228152004e-01	-7.50114603345331e-03,2.99932040940727e-01
7.35478538397796e+09	-1.31477817871052e-01,7.12500442912309e-01	1.72002241719182e-01,6.66630490774008e-02	1.64961511584907e+00,3.43057563528726e-01	-7.44605743242588e-03,3.00067772401484e-01
7.35647908088327e+09	-1.31288024047164e-01,7.12627962401165e-01	1.72023994451113e-01,6.66397408979894e-02	1.64925722334539e+00,3.42449074410381e-01	-7.39090701568013e-03,3.00203504573488e-01
7.35817316782161e+09	-1.31098183141956e-01,7.12755437781396e-01	1.72045735874590e-01,6.66164155100869e-02	1.64889919838490e+00,3.41840780495916e-01	-7.33568874918777e-03,3.00339228752524e-01
7.35986764488279e+09	-1.30908274207281e-01,7.12882875425217e-01	1.72067464687941e-01,6.65930775656174e-02	1.64854103641146e+00,3.41232725634498e-01	-7.28042644194560e-03,3.00474980539283e-01
7.36156251215666e+09	-1.30718322185257e-01,7.13010274981672e-01	1.72089179411565e-01,6.65697259364693e-02	1.64818272262544e+00,3.40624901882137e-01	-7.22511012158567e-03,3.00610745158046e-01
7.36325776973308e+09	-1.30528273289770e-01,7.13137630982752e-01	1.72110885691856e-01,6.65463593847307e-02	1.64782430616605e+00,3.40017289625674e-01	-7.16974583401897e-03,3.00746531291971e-01
7.36495341770192e+09	-1.30338206316810e-01,7.13264948524016e-01	1.72132576382863e-01,6.65229780276522e-02	1.64746572312342e+00,3.39409900654333e-01	-7.11431750921243e-03,3.00882315472427e-01
7.36664945615309e+09	-1.30148038576228e-01,7.13392216366010e-01	1.72154261338216e-01,6.64995782432404e-02	1.64710705683460e+00,3.38802687617848e-01	-7.05882728150153e-03,3.01018100303712e-01
7.36834588517651e+09	-1.29957831764659e-01,7.13519452084505e-01	1.72175929383902e-01,6.64761683127236e-02	1.64674821949590e+00,3.38195741745264e-01	-7.00329688072876e-03,3.01153918776960e-01
7.37004270486212e+09	-1.29767549195257e-01,7.13646637726262e-01	1.72197590195763e-01,6.64527388308895e-02	1.64638928409650e+00,3.37588963983474e-01	-6.94769453552690e-03,3.01289723112838e-01
7.37173991529988e+09	-1.29577198684276e-01,7.13773785414073e-01	1.72219238267266e-01,6.64292968315623e-02	1.64603021193061e+00,3.36982425807160e-01	-6.89204808795507e-03,3.01425554994888e-01
7.37343751657979e+09	-1.29386805280338e-01,7.13900894817533e-01	1.72240872115586e-01,6.64058411917506e-02	1.64567098820578e+00,3.36376119356893e-01	-6.83634749032858e-03,3.01561399646329e-01
7.37513550879185e+09	-1.29196340075108e-01,7.14027960128494e-01	1.72262495930503e-01,6.63823695306170e-02	1.64531164713368e+00,3.35770016958249e-01	-6.78058882612020e-03,3.01697250978370e-01
7.37683389202607e+09	-1.29005832044835e-01,7.14154987101627e-01	1.72284105483646e-01,6.63588842425928e-02	1.64495215458047e+00,3.35164146471546e-01	-6.72477596558985e-03,3.01833115061523e-01
7.37853266637252e+09	-1.28815223281443e-01,7.14281964129674e-01	1.72305709177199e-01,6.63353805522492e-02	1.64459257887057e+00,3.34558452409282e-01	-6.66890111741525e-03,3.01968979725059e-01
7.38023183192125e+09	-1.28624575616564e-01,7.14408908840879e-01	1.72327295825818e-01,6.63118667652174e-02	1.64423283244415e+00,3.33953026107162e-01	-6.61298600893323e-03,3.02104877971611e-01
7.38193138876236e+09	-1.28433881335010e-01,7.14535809049368e-01	1.72348870900999e-01,6.62883358517394e-02	1.64387295394213e+00,3.33347796302979e-01	-6.55700267075077e-03,3.02240768090828e-01
7.38363133698594e+09	-1.28243057330820e-01,7.14662653405296e-01	1.72370444276522e-01,6.62647841506966e-02	1.64351302641832e+00,3.32742715316299e-01	-6.50095343052537e-03,3.02376652676845e-01
7.38533167668214e+09	-1.28052256394724e-01,7.14789483050180e-01	1.72391989376168e-01,6.62412306876214e-02	1.64315284085767e+00,3.32137993666067e-01	-6.44488562387568e-03,3.02512603838081e-01
7.38703240794110e+09	-1.27861376061718e-01,7.14916256221960e-01	1.72413529805251e-01,6.62176541986090e-02	1.64279257666369e+00,3.31533405295663e-01	-6.38873164067666e-03,3.02648519906583e-01
7.38873353085300e+09	-1.27670398899343e-01,7.15042985322784e-01	1.72435061521190e-01,6.61940628517001e-02	1.64243221014677e+00,3.30929029445596e-01	-6.33252959350972e-03,3.02784457347693e-01
7.39043504550802e+09	-1.27479379131549e-01,7.15169675858545e-01	1.72456578822876e-01,6.61704579286844e-02	1.64207169243729e+00,3.30324886208297e-01	-6.27627319429003e-03,3.02920407465405e-01
7.39213695199638e+09	-1.27288320656615e-01,7.15296333890979e-01	1.72478078942689e-01,6.61468429620184e-02	1.64171100437359e+00,3.29721011345403e-01	-6.21997644062400e-03,3.03056391106860e-01
7.39383925040831e+09	-1.27097157651113e-01,7.15422935579833e-01	1.72499575789930e-01,6.61232061037013e-02	1.64135025250364e+00,3.29117277883620e-01	-6.16360356649970e-03,3.03192354380888e-01
7.39554194083406e+09	-1.26905952131702e-01,7.15549498619780e-01	1.72521058165462e-01,6.60995556887888e-02	1.64098934954885e+00,3.28513777304124e-01	-6.10717627489366e-03,3.03328330302844e-01
7.39724502336392e+09	-1.26714678882350e-01,7.15676023243198e-01	1.72542527519579e-01,6.60758928446010e-02	1.64062831038620e+00,3.27910517465220e-01	-6.05070474336666e-03,3.03464333635257e-01
7.39894849808817e+09	-1.26523359342928e-01,7.15802503078243e-01	1.72563985111230e-01,6.60522129323781e-02	1.64026713941059e+00,3.27307455040520e-01	-5.99416470973901e-03,3.03600328739282e-01
7.40065236509713e+09	-1.26331942985656e-01,7.15928938599026e-01	1.72585433863502e-01,6.60285181934505e-02	1.63990586628675e+00,3.26704605605447e-01	-5.93757657786664e-03,3.03736345147807e-01
7.40235662448114e+09	-1.26140484221940e-01,7.16055335357712e-01	1.72606868067369e-01,6.60048099245968e-02	1.63954444223710e+00,3.26101989400055e-01	-5.88093395806610e-03,3.03872374166612e-01
7.40406127633056e+09	-1.25948983097897e-01,7.16181693331152e-01	1.72628287702750e-01,6.59810881343032e-02	1.63918286731432e+00,3.25499606526253e-01	-5.82423682361921e-03,3.04008415786539e-01
7.40576632073577e+09	-1.25757410498704e-01,7.16308006647387e-01	1.72649696971533e-01,6.59573504167959e-02	1.63882117551632e+00,3.24897429146190e-01	-5.76748132507121e-03,3.04144463909656e-01
7.40747175778716e+09	-1.25565766435992e-01,7.16434275272555e-01	1.72671095855671e-01,6.59335967763719e-02	1.63845936686007e+00,3.24295457334688e-01	-5.71066744688453e-03,3.04280518525286e-01
